Air-Compressor,Air-Compressor-01,Alarm,ns=2;points/CO1$242eAlarm,float,20,influxdb
HVAC,Chilled-Water-Pump-Header,Supply-Pressure,ns=2;points/CHWSupplyPressure,float,20,influxdb
HVAC,Chiller-01,Auto-Manual-Status,ns=2;points/MS$242dNAE451L$242d2$242eField$2420Bus$2420MSTP1$242eDDC1$242dcms$242eCH2$242dAM$242dS1,float,20,influxdb
HVAC,Chiller-01,Capacity,ns=2;points/CHCapacity1,float,20,influxdb
HVAC,Chiller-01,Chilled-Water-Entering-Temp,ns=2;points/CHWETemp,float,20,influxdb
HVAC,Chiller-01,Chilled-Water-Leaving-Temp,ns=2;points/CHWLTemp,float,20,influxdb
HVAC,Chiller-01,Chilled-Water-Setpoint,ns=2;points/CHWSetPoint,float,20,influxdb
HVAC,Chiller-01,CMS-Control-Selection,ns=2;points/MS$242dNAE451L$242d2$242eField$2420Bus$2420MSTP1$242eDDC1$242dcms$242eCH2$242dC1,float,20,influxdb
HVAC,Chiller-01,Compressor-Discharge-Temp,ns=2;points/CompDischargeTemp,float,20,influxdb
HVAC,Chiller-01,Condensed-Water-Entering-Temp,ns=2;points/CWETemp,float,20,influxdb
HVAC,Chiller-01,Condensed-Water-Leaving-Temp,ns=2;points/CWLTemp,float,20,influxdb
HVAC,Chiller-01,Condenser-Refrigerent-Pressure,ns=2;points/CondRefrPresure,float,20,influxdb
HVAC,Chiller-01,Demand-Limit-Set-Point,ns=2;points/DemandLimit,float,20,influxdb
HVAC,Chiller-01,Evaporator-Pressure,ns=2;points/EvpPresure,float,20,influxdb
HVAC,Chiller-01,Running-Time,ns=2;points/RunningTime,float,20,influxdb
HVAC,Chiller-01,Status,ns=2;points/ONOFFStatus,float,20,influxdb
HVAC,Chiller-01,Trip-Status,ns=2;points/TripStatus1,float,20,influxdb
HVAC,Chiller-02,Auto-Manual-Status,ns=2;points/AutoManualStatus,float,20,influxdb
HVAC,Chiller-02,Capacity,ns=2;points/CHCapacity,float,20,influxdb
HVAC,Chiller-02,Chilled-Water-Entering-Temp,ns=2;points/CHWETemp1,float,20,influxdb
HVAC,Chiller-02,Chilled-Water-Leaving-Temp,ns=2;points/CHWLTemp1,float,20,influxdb
HVAC,Chiller-02,Chilled-Water-Setpoint,ns=2;points/CHWSetpoint,float,20,influxdb
HVAC,Chiller-02,CMS-Control-Selection,ns=2;points/MS$242dNAE451L$242d2$242eField$2420Bus$2420MSTP1$242eDDC1$242dcms$242eCH2$242dC,float,20,influxdb
HVAC,Chiller-02,Compressor-Discharge-Temp,ns=2;points/CompDischargePresure,float,20,influxdb
HVAC,Chiller-02,Condensed-Water-Entering-Temp,ns=2;points/CWETemp1,float,20,influxdb
HVAC,Chiller-02,Condensed-Water-Leaving-Temp,ns=2;points/CWLTemp1,float,20,influxdb
HVAC,Chiller-02,Condenser-Refrigerent-Pressure,ns=2;points/CondRefrPresure1,float,20,influxdb
HVAC,Chiller-02,Demand-Limit-Set-Point,ns=2;points/DemandLimitSetPoint,float,20,influxdb
HVAC,Chiller-02,Evaporator-Pressure,ns=2;points/EvpPresure1,float,20,influxdb
HVAC,Chiller-02,Running-Time,ns=2;points/RunningTime1,float,20,influxdb
HVAC,Chiller-02,Status,ns=2;points/ONOFFStatus1,float,20,influxdb
HVAC,Chiller-02,Trip-Status,ns=2;points/TripStatus,float,20,influxdb
HVAC,Condence-Water-Pump-01,Auto-Manual-Status,ns=2;points/AutoManualStatus4,float,20,influxdb
HVAC,Condence-Water-Pump-01,Status,ns=2;points/ONOFFStatus5,float,20,influxdb
HVAC,Condence-Water-Pump-01,Trip-Status,ns=2;points/TripStatus5,float,20,influxdb
HVAC,Condence-Water-Pump-02,Auto-Manual-Status,ns=2;points/AutoManualStatus5,float,20,influxdb
HVAC,Condence-Water-Pump-02,Status,ns=2;points/ONOFFStatus6,float,20,influxdb
HVAC,Condence-Water-Pump-02,Trip-Status,ns=2;points/TripStatus6,float,20,influxdb
HVAC,Condence-Water-Pump-03,Auto-Manual-Status,ns=2;points/AutoManualStatus6,float,20,influxdb
HVAC,Condence-Water-Pump-03,Status,ns=2;points/ONOFFStatus7,float,20,influxdb
HVAC,Condence-Water-Pump-03,Trip-Status,ns=2;points/TripStatus7,float,20,influxdb
HVAC,Cooling-Tower-01,Auto-Manual-Status,ns=2;points/AutoManualStatus7,float,20,influxdb
HVAC,Cooling-Tower-01,Capacity,ns=2;points/CT1$242dO1,float,20,influxdb
HVAC,Cooling-Tower-01,Condensed-Water-In,ns=2;points/CWS$242dT,float,20,influxdb
HVAC,Cooling-Tower-01,Condensed-Water-Return,ns=2;points/CWR$242dT,float,20,influxdb
HVAC,Cooling-Tower-01,Fault,ns=2;points/MS$242dNAE451L$242d2$242eField$2420Bus$2420MSTP1$242eDDC1$242dcms$242eCT1$242dFault$242dA,float,20,influxdb
HVAC,Cooling-Tower-01,Spare-1,ns=2;points/OutPutFrequency3,float,20,influxdb
HVAC,Cooling-Tower-01,Spare-2,ns=2;points/CT1$242dO,float,20,influxdb
HVAC,Cooling-Tower-01,Status,ns=2;points/ONOFFStatus8,float,20,influxdb
HVAC,Cooling-Tower-01,Trip-Status,ns=2;points/TripStatus8,float,20,influxdb
HVAC,Cooling-Tower-02,Capacity,ns=2;points/CT2$242dO,float,20,influxdb
HVAC,Cooling-Tower-02,Condense-Water-In,ns=2;points/CWS$242dT1,float,20,influxdb
HVAC,Cooling-Tower-02,Condense-Water-Return,ns=2;points/CWR$242dT1,float,20,influxdb
HVAC,Cooling-Tower-02,Fault,ns=2;points/MS$242dNAE451L$242d2$242eField$2420Bus$2420MSTP1$242eDDC1$242dcms$242eCT2$242dFault$242dA,float,20,influxdb
HVAC,Cooling-Tower-02,Spare-1,ns=2;points/OutPutFrequency4,float,20,influxdb
HVAC,Cooling-Tower-02,Spare-2,ns=2;points/CT2$242dO1,float,20,influxdb
HVAC,Cooling-Tower-02,Status,ns=2;points/ONOFFStatus9,float,20,influxdb
HVAC,Cooling-Tower-02,Trip-Status,ns=2;points/TripStatus9,float,20,influxdb
HVAC,OAHU101-Production,Chilled-Water-Valve-Actual,ns=2;points/OAHU101$242eCWValveFB,float,20,influxdb
HVAC,OAHU101-Production,Chilled-Water-Valve-Control,ns=2;points/OAHU101$242eValveControl,float,20,influxdb
HVAC,OAHU101-Production,Filter-Status,ns=2;points/OAHU101$242eFiltorStatus,float,20,influxdb
HVAC,OAHU101-Production,Set-Temperature,ns=2;points/OAHU101$242eSetTemp,float,20,influxdb
HVAC,OAHU101-Production,Space-Air-Temperature,ns=2;points/OAHU101$242eSpaceAirTemp,float,20,influxdb
HVAC,OAHU101-Production,Status,ns=2;points/OAHU101$242eON$242eOFFstatus,float,20,influxdb
HVAC,OAHU101-Production,Trip-Status,ns=2;points/OAHU101$242eTripStatus,float,20,influxdb
HVAC,OAHU102-Cone-Bakery,Chilled-Water-Valve-Actual,ns=2;points/OAHU102$242eValveControl,float,20,influxdb
HVAC,OAHU102-Cone-Bakery,Filter-Status,ns=2;points/OAHU102$242eFilterStatus,float,20,influxdb
HVAC,OAHU102-Cone-Bakery,Set-Temperature,ns=2;points/OAHU102$242eSetTemp,float,20,influxdb
HVAC,OAHU102-Cone-Bakery,Space-Air-Temperature,ns=2;points/OAHU102$242eSpaceAirTemp,float,20,influxdb
HVAC,OAHU102-Cone-Bakery,Status,ns=2;points/OAHU102$242eONOFFStatus,float,20,influxdb
HVAC,OAHU102-Cone-Bakery,Trip-Status,ns=2;points/OAHU102$242eTripStatus,float,20,influxdb
HVAC,System,Chilled-Water-Return-Temp,ns=2;points/CHW_ReturnTemp,float,20,influxdb
HVAC,System,Chilled-Water-Supply-Temp,ns=2;points/CHW_SupplyTemp,float,20,influxdb
HVAC,System,Chiller-01-Load,ns=2;points/MS$242dNAE451L$242d2$242eField$2420Bus$2420MSTP1$242eDDC1$242dcms$242eCH1$242dLoad,float,20,influxdb
HVAC,System,Chiller-02-Load,ns=2;points/MS$242dNAE451L$242d2$242eField$2420Bus$2420MSTP1$242eDDC1$242dcms$242eCH2$242dLoad,float,20,influxdb
HVAC,System,Chiller-Set-Point,ns=2;points/CHWST$242dSP,float,20,influxdb
HVAC,System,Condensed-Water-ReturnTemp,ns=2;points/CW_ReturnTemp,float,20,influxdb
HVAC,System,Condensed-Water-Supply-Temp,ns=2;points/CW_SupplyTemp,float,20,influxdb
HVAC,System,Relative-Humidity,ns=2;points/OA$242dH,float,20,influxdb
HVAC,System,Spare-1,ns=2;points/MS$242dNAE451L$242d2$242eBACnet$2420IP1$242eDevice$242d4173541$242eAnalog$2420Values$242eAV$242d30412,float,20,influxdb
Mixing-Plant,Aging-Section,Tank-1-Temperature,ns=2;points/AS_AT1Temp,float,20,influxdb
Mixing-Plant,Aging-Section,Tank-2-Temperature,ns=2;points/AS_AT2Temp,float,20,influxdb
Mixing-Plant,Aging-Section,Tank-3-Temperature,ns=2;points/AS_AT3Temp,float,20,influxdb
Mixing-Plant,Aging-Section,Tank-4-Temperature,ns=2;points/AS_AT4Temp,float,20,influxdb
Mixing-Plant,Aging-Section,Tank-5-Temperature,ns=2;points/AS_AT5Temp,float,20,influxdb
Mixing-Plant,Aging-Section,Tank-6-Temperature,ns=2;points/AS_AT6Temp,float,20,influxdb
Mixing-Plant,Aging-Section,Tank-7-Temperature,ns=2;points/AS_AT7Temp,float,20,influxdb
Mixing-Plant,Aging-Section,Tank-8-Temperature,ns=2;points/AS_AT8Temp,float,20,influxdb
Mixing-Plant,Hot-Water-Section,Supply-Water-Temp,ns=2;points/HWS_HWSupplyTemp,float,20,influxdb
Mixing-Plant,IC-Pasturiser,Chilled-Water-Supply-Temp,ns=2;points/ICP_CWSupplyTemp,float,20,influxdb
Mixing-Plant,IC-Pasturiser,Hot-Water-Return-Temp,ns=2;points/ICP_HWReturnTemp,float,20,influxdb
Mixing-Plant,IC-Pasturiser,Hot-Water-Supply-Temp,ns=2;points/ICP_HWSupplyTemp,float,20,influxdb
Mixing-Plant,IC-Pasturiser,Pasturizer-Current-Flow,ns=2;points/Pasturizer_Flow$2420,float,20,influxdb
Mixing-Plant,IC-Pasturiser,Pasturizer-Total-Flow,ns=2;points/Pasturizer_acc,float,20,influxdb
Mixing-Plant,IC-Pasturiser,Process-Water-Supply-Temp,ns=2;points/ICP_PWSupplyTemp,float,20,influxdb
Mixing-Plant,IC-Pasturiser,Recipe,ns=2;points/Past_Line_Mat,float,20,influxdb
Mixing-Plant,IC-Pasturiser,Tower-Water-Return-Temp,ns=2;points/ICP_TWSupplyTemp,float,20,influxdb
Mixing-Plant,IC-Pasturiser,Tower-Water-Supply-Temp,ns=2;points/ICP_TWTSupplyTem,float,20,influxdb
Mixing-Plant,Mix-Preparation,Hot-Water-Temperature,ns=2;points/MP_HWTemp,float,20,influxdb
Mixing-Plant,Mix-Preparation,Recipe-in-Tank-1,ns=2;points/Mix_Tank1_Mat,float,20,influxdb
Mixing-Plant,Mix-Preparation,Recipe-in-Tank-2,ns=2;points/Mix_Tank2_Mat,float,20,influxdb
Mixing-Plant,Mix-Preparation,Steam-Valve-Status,ns=2;points/MP_SteamIVStatus,float,20,influxdb
Mixing-Plant,Raw-Milk-Thermisation,Chilled-Water-Valve-Status,ns=2;points/RMT_CHWIVStatus,float,20,influxdb
Mixing-Plant,Raw-Milk-Thermisation,Hot-Water-Temperature,ns=2;points/RMT_HWTemp,float,20,influxdb
Mixing-Plant,Raw-Milk-Thermisation,Tank-1-Temperature,ns=2;points/RMT_RMST1Temp,float,20,influxdb
Mixing-Plant,Raw-Milk-Thermisation,Tank-2-Temperature,ns=2;points/RMT_RMST2Temp,float,20,influxdb
Production-Building,Cold-Room,Cold-Room-Temperature,ns=2;points/CoolRoomTemp,float,20,influxdb
Production-Building,Cone-Bakery,Gas-Valve-Status,ns=2;points/GasValveStatus,float,20,influxdb
Production-Building,Cone-Bakery,LP-Gas-Leakage-Level,ns=2;points/ConeBeakingGasLevelStatus,float,20,influxdb
Production-Building,Hot-water-system,Pump-1-Status,ns=2;points/HWP01$242eONOFFStatus,float,20,influxdb
Production-Building,Hot-water-system,Pump-1-Trip-Status,ns=2;points/HWP01$242eTripStatus,float,20,influxdb
Production-Building,Hot-water-system,Pump-2-Status,ns=2;points/HWP02$242eONOFFStatus,float,20,influxdb
Production-Building,Hot-water-system,Pump-2-Trip-Status,ns=2;points/HWP02$242eTripStatus,float,20,influxdb
Production-Building,Hot-water-system,Supply-Temperature,ns=2;points/HW$2420Supply$2420Temp,float,20,influxdb
#section,device,reading,node,type,freq,output
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-01-Status,ns=2;points/Sp01ONOFFStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-01-Trip-Status,ns=2;points/Sp01TripStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-02-Status,ns=2;points/Sp02ONOFFStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-02-Trip-Status,ns=2;points/Sp02TripStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-03-Status,ns=2;points/SP03$242eONOFFStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-03-Trip-Status,ns=2;points/sp03$242eTripStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-04-Status,ns=2;points/SP04$242eONOFFStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-04-Trip-Status,ns=2;points/sp04$242eTripStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-05-Status,ns=2;points/SP05$242eONOFFStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-05-Trip-Status,ns=2;points/sp05$242eTripStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-06-Status,ns=2;points/sp06$242eTripStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-06-Trip-Status,ns=2;points/SP06$242eONOFFStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-07-Status,ns=2;points/SP07$242eONOFFStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-07-Trip-Status,ns=2;points/sp07$242eTripStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-08-Status,ns=2;points/SP08$242eONOFFStatus,float,20,influxdb
Sludge-Pumps,Sludge-Pumps,Sludge-Pump-08-Trip-Status,ns=2;points/sp08$242eTripStatus,float,20,influxdb
Transformer,Diesel-Pump,Diesel-Pump-01-Status,ns=2;points/DiselPump01ONOFFControl,float,20,influxdb
Transformer,Diesel-Pump,Diesel-Pump-02-Status,ns=2;points/DiselPump02ONOFFControl,float,20,influxdb
Transformer,Transformer-01,Fan-In-Operation,ns=2;points/TR01$242eFanRunningStatus,float,20,influxdb
Transformer,Transformer-01,Over-Temprature,ns=2;points/TR01$242eOverTemperature,float,20,influxdb
Transformer,Transformer-01,Phase-A-Tempraature,ns=2;points/Tr1$242eA$2420PhaseTemp,float,20,influxdb
Transformer,Transformer-01,Phase-B-Tempraature,ns=2;points/Tr1$242eB$2420PhaseTemp,float,20,influxdb
Transformer,Transformer-01,Phase-C-Tempraature,ns=2;points/Tr1$242eC$2420PhaseTemp,float,20,influxdb
Transformer,Transformer-01,Trip-Status,ns=2;points/TR01$242eTripStatus,float,20,influxdb
Transformer,Transformer-02,Fan-In-Operation,ns=2;points/TR02$242eFanRunningStatus,float,20,influxdb
Transformer,Transformer-02,Over-Temprature,ns=2;points/TR2$242eOverTemperature,float,20,influxdb
Transformer,Transformer-02,Phase-A-Tempraature,ns=2;points/Tr2$242eA$2420PhaseTemp,float,20,influxdb
Transformer,Transformer-02,Phase-B-Tempraature,ns=2;points/Te2$242eB$2420PhaseTemp,float,20,influxdb
Transformer,Transformer-02,Phase-C-Tempraature,ns=2;points/Tr2$242eC$2420PhaseTemp,float,20,influxdb
Transformer,Transformer-02,Trip-Status,ns=2;points/TR2$242eTripStatus,float,20,influxdb
WTP,Discharge-Pump-01,Status,ns=2;points/DischargePump01ONOFFStatus,float,20,influxdb
WTP,Discharge-Pump-01,Trip-Status,ns=2;points/DischargePump01TripStatus,float,20,influxdb
WTP,Discharge-Pump-02,Status,ns=2;points/DischargePump02ONOFFStatus,float,20,influxdb
WTP,Discharge-Pump-02,Trip-Status,ns=2;points/DischargePump02TripStatus,float,20,influxdb
WTP,Discharge-Pump-03,Status,ns=2;points/DischargePump03ONOFFStatus,float,20,influxdb
WTP,Discharge-Pump-03,Trip-Status,ns=2;points/DischargePump03TripStatus,float,20,influxdb
WTP,Discharge-Pump-04,Status,ns=2;points/DischargePump04ONOFFStatus,float,20,influxdb
WTP,Discharge-Pump-04,Trip-Status,ns=2;points/DischargePump04TripStatus,float,20,influxdb
WTP,Feed-Water-Pump-01,Status,ns=2;points/Feed$2420Pump01ONOFFStatus,float,20,influxdb
WTP,Feed-Water-Pump-01,Trip-Status,ns=2;points/FeedPump01TripStatus,float,20,influxdb
WTP,Feed-Water-Pump-02,Status,ns=2;points/FeedPump02ONOFFStatus,float,20,influxdb
WTP,Feed-Water-Pump-02,Trip-Status,ns=2;points/FeedPump02TripStatus,float,20,influxdb
WTP,Process-Water-Tank-01,Low-Level,ns=2;points/FeedTankLowLevel,float,20,influxdb
WTP,Process-Water-Tank-02,Low-Level,ns=2;points/FeedTankLowLevel1,float,20,influxdb
WTP,Raw-Water-Pump-01,Status,ns=2;points/AP1$242eONOFFStatus,float,20,influxdb
WTP,Raw-Water-Pump-01,Trip-Status,ns=2;points/AP1$242eTRIPStatus,float,20,influxdb
WTP,Raw-Water-Pump-02,Status,ns=2;points/AP2$242eONOFFStatus,float,20,influxdb
WTP,Raw-Water-Pump-02,Trip-Status,ns=2;points/AP2$242eTRIPStatus,float,20,influxdb
WTP,Raw-Water-Pump-03,Status,ns=2;points/AP3$242eONOFFStatus,float,20,influxdb
WTP,Raw-Water-Pump-03,Trip-Status,ns=2;points/AP3$242eTRIPStatus,float,20,influxdb
WTP,Water-Sump,High-Level,ns=2;points/WaterTankHIGHLevel,float,20,influxdb
WTP,Water-Sump,Low-Level,ns=2;points/WaterLowLevel,float,20,influxdb
WTP,Water-Sump,Middle-Level,ns=2;points/WaterTankMeddleLevel,float,20,influxdb
WTP,Water-Treatment-Plant,Flow-Rate,ns=2;points/FlowRate,float,20,influxdb
WTP,Water-Treatment-Plant,PH,ns=2;points/PHVlave,float,20,influxdb
WTP,Water-Treatment-Plant,Pressure,ns=2;points/Pressure,float,20,influxdb
WTP,Water-Treatment-Plant,UV-Status,ns=2;points/UVONOFFStatus,float,20,influxdb
WTP,Water-Treatment-Plant,Water-Consumption,ns=2;points/WTPWaterConsumption,float,20,influxdb
WWTP,Aertor-01,Status,ns=2;points/Aertor01ONOFFStatus,float,20,influxdb
WWTP,Aertor-01,Trip-Status,ns=2;points/Aertor01TripStatus,float,20,influxdb
WWTP,Aertor-02,Status,ns=2;points/Aertor02ONOFFStatus,float,20,influxdb
WWTP,Aertor-02,Trip-Status,ns=2;points/Aertor02TripStatus,float,20,influxdb
WWTP,Aertor-03,Status,ns=2;points/Aertor03ONOFFStatus,float,20,influxdb
WWTP,Aertor-03,Trip-Status,ns=2;points/Aertor03TripStatus,float,20,influxdb
WWTP,Caustic-Pump,Status,ns=2;points/causticPumpONOFFStatus,float,20,influxdb
WWTP,Caustic-Pump,Trip-Status,ns=2;points/causticPumpTripStatus,float,20,influxdb
WWTP,DAF,Status,ns=2;points/DAFONOFFStatus,float,20,influxdb
WWTP,Equalization-Tank,High-Level,ns=2;points/EqulizationTankHighLevel,float,20,influxdb
WWTP,Equalization-Tank,Low-Level,ns=2;points/EqulizationTankLowLevel,float,20,influxdb
WWTP,Feed-Pump-01,Status,ns=2;points/FeedPump01ONOFFStatus,float,20,influxdb
WWTP,Feed-Pump-01,Trip-Status,ns=2;points/FeedPump01TripStatus1,float,20,influxdb
WWTP,Feed-Pump-02,Status,ns=2;points/FeedPump02ONOFFStatus1,float,20,influxdb
WWTP,Feed-Pump-02,Trip-Status,ns=2;points/FeedPump02TripStatus1,float,20,influxdb
WWTP,Mechanical-Bar-Screen,Status,ns=2;points/MechanicalBarScreenONOFFStatus,float,20,influxdb
WWTP,Mechanical-Bar-Screen,Trip-Status,ns=2;points/MechanicalBarScreenTripStatus,float,20,influxdb
WWTP,Pump-Pit,High-Level,ns=2;points/PumpPitHighLevel,float,20,influxdb
WWTP,Pump-Pit,Low-Level,ns=2;points/PumpPitLowLevel,float,20,influxdb
WWTP,Pump-Pit,Pump-Status,ns=2;points/PumpPitPumpONOFFStatus,float,20,influxdb
WWTP,Pump-Pit,Pump-Trip-Status,ns=2;points/PumpPitPumpTripStatus,float,20,influxdb
WWTP,Sludge-Return-Pump,Status,ns=2;points/SludgeReturnPumpONOFFStatus,float,20,influxdb
WWTP,Sludge-Return-Pump,Trip-Status,ns=2;points/SludgeReturnPumpTripStatus,float,20,influxdb
WWTP,Treated-Water-Pump-01,Status,ns=2;points/TreatedWaterDischargePump01ONOFFstatus,float,20,influxdb
WWTP,Treated-Water-Pump-01,Trip-Status,ns=2;points/TreatedWaterDischargePump01Tripstatus,float,20,influxdb
WWTP,Treated-Water-Pump-02,Status,ns=2;points/TreatedWaterDischargePump02ONOFFstatus,float,20,influxdb
WWTP,Treated-Water-Pump-02,Trip-Status,ns=2;points/TreatedWaterDischargePump02Tripstatus,float,20,influxdb
WWTP,Treated-Water-Tank,High-Level,ns=2;points/TreatedWaterTankLowLevel,float,20,influxdb
WWTP,Treated-Water-Tank,Low-Level,ns=2;points/TreatedWaterTankHighLevel,float,20,influxdb
WWTP,Ventilation-Blower,Status,ns=2;points/VentilationBlowerONOFFStatus,float,20,influxdb
WWTP,Ventilation-Blower,Trip-Status,ns=2;points/VentilationBlowerTripStatus,float,20,influxdb
